,name,danceability,energy,loudness,speechiness,acousticness,liveness,tempo
969,Idea,0.77,0.678,-4.442,0.0403,0.249,0.498,125.01
970,Anyway,0.861,0.491,-6.452,0.0426,0.655,0.0801,123.004
971,Play Ugly,0.891,0.918,-3.336,0.0549,0.163,0.0729,120.984
972,God's Plan,0.754,0.449,-9.212,0.108,0.0329,0.55,77.167
973,Mob Ties,0.755,0.575,-8.392,0.0673,0.0443,0.276,85.994
974,Mine,0.716,0.805,-3.839,0.0856,0.014,0.291,142.886
975,Ocean (feat. Khalid),0.506,0.693,-7.265,0.0412,0.584,0.0891,139.912
976,Love Lies (with Normani),0.708,0.648,-5.626,0.0449,0.0956,0.134,143.955
977,"일곱 번째 감각 The 7th Sense (Sung by TAEYONG, MARK, JAEHYUN, DOYOUNG, TEN)",0.682,0.502,-9.507,0.0713,0.0124,0.107,108.08
978,All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],0.4,0.724,-6.064,0.253,0.375,0.0927,96.782
979,WHISTLE,0.822,0.712,-4.877,0.15,0.00682,0.0955,102.874
980,Hey Mama!,0.532,0.859,-4.106,0.142,0.0662,0.684,118.919
981,LOVE ME RIGHT,0.625,0.83,-2.33,0.0764,0.00266,0.188,110.04
982,Peek-A-Boo,0.839,0.902,-3.612,0.0536,0.0868,0.272,114.953
983,PLAYING WITH FIRE,0.707,0.758,-4.511,0.0917,0.0399,0.141,97.037
984,Go Go,0.856,0.617,-5.308,0.0841,0.171,0.0857,136.082
985,Bonnie & Clyde,0.642,0.642,-5.774,0.0725,0.426,0.672,94.958
986,Pour Up,0.89,0.501,-5.562,0.0589,0.0958,0.103,126.949
987,Drive (feat. Gray),0.651,0.749,-3.707,0.0412,0.188,0.0723,150.019
988,And July (feat. DEAN & DJ Friz),0.735,0.852,-3.85,0.092,0.0401,0.196,98.494
989,Star,0.509,0.471,-6.374,0.0721,0.572,0.38,68.426
990,Martini Blue,0.767,0.551,-6.654,0.118,0.395,0.13,139.937
991,Final Song,0.692,0.195,-6.435,0.0495,0.919,0.0875,84.103
992,La Lune,0.337,0.338,-12.073,0.0364,0.878,0.116,158.786
993,gold (Feat. Dean),0.883,0.647,-8.2,0.0799,0.57,0.359,117.016
994,BODY,0.754,0.803,-3.233,0.0797,0.0326,0.225,140.016
995,Truth Hurts,0.715,0.624,-3.046,0.114,0.11,0.123,158.087
996,bad guy,0.701,0.425,-10.965,0.375,0.328,0.1,135.128
997,wish you were gay,0.853,0.351,-10.198,0.241,0.39,0.752,118.028
998,bury a friend,0.905,0.389,-14.505,0.332,0.74,0.106,120.046
999,my boy,0.692,0.394,-8.745,0.207,0.472,0.117,89.936
1000,Samjhawan,0.65,0.482,-8.667,0.0281,0.293,0.0811,106.994
1001,"Deewani Mastani (From ""Bajirao Mastani"")",0.531,0.865,-3.389,0.0536,0.481,0.22,79.97
1002,Kabira,0.59,0.555,-6.852,0.0271,0.481,0.192,84.032
1003,Sanctuary,0.552,0.65,-7.199,0.128,0.422,0.372,167.788
1004,Our First Song,0.701,0.252,-10.844,0.0477,0.958,0.0938,158.087
1005,Pashmina,0.46,0.384,-7.931,0.0313,0.706,0.146,79.877
1006,Liar,0.74,0.498,-6.684,0.0456,0.0169,0.319,98.016
1007,How You Want It?,0.492,0.698,-2.801,0.184,0.292,0.0989,94.59
1008,Hatchback,0.734,0.692,-6.227,0.0555,0.0221,0.224,77.994
1009,Me Like Yuh (feat. Hoody) [Korean Version],0.69,0.82,-6.763,0.113,0.305,0.138,99.965
1010,Don't Recall,0.694,0.748,-2.93,0.167,0.0222,0.155,92.918
1011,everything i wanted,0.704,0.225,-14.454,0.0994,0.902,0.106,120.006
1012,I Write Sins Not Tragedies,0.566,0.815,-4.481,0.14,0.0737,0.12,169.961
1013,Impossible Year,0.174,0.337,-8.767,0.0313,0.474,0.11,85.574
1014,"Hey Look Ma, I Made It",0.577,0.833,-3.337,0.0695,0.0137,0.121,107.936
1015,Bohemian Rhapsody,0.386,0.562,-4.363,0.03,0.175,0.209,72.945
1016,High Hopes,0.579,0.904,-2.729,0.0618,0.193,0.064,82.014
1017,Mad as Rabbits,0.559,0.795,-5.974,0.0535,0.0114,0.204,140.137
1018,Camisado,0.539,0.912,-3.493,0.138,0.0176,0.115,156.067
1019,Impossible Year,0.174,0.337,-8.767,0.0313,0.474,0.11,85.574
1020,Crazy = Genius,0.455,0.91,-4.464,0.166,0.000247,0.107,114.109
1021,House of Memories,0.506,0.817,-5.051,0.0335,0.00272,0.0486,109.952
1022,She’s a Baby,0.747,0.441,-10.032,0.454,0.556,0.117,76.933
1023,RE-BYE,0.801,0.608,-5.474,0.0663,0.476,0.13,127.958
1024,Time and Fallen Leaves,0.362,0.229,-8.546,0.0298,0.83,0.11,96.898
1025,Every Little Thing,0.447,0.496,-5.687,0.0392,0.507,0.153,132.902
1026,Last Goodbye,0.665,0.537,-4.651,0.0267,0.148,0.124,116.993
1027,Melted,0.387,0.361,-5.828,0.0311,0.832,0.103,122.74
1028,Little Star,0.689,0.39,-7.985,0.0344,0.781,0.123,115.059
1029,Artificial Grass,0.729,0.694,-5.294,0.0358,0.226,0.675,111.999
1030,God's Plan,0.758,0.448,-9.441,0.103,0.0309,0.558,77.176
1031,Digital Age,0.309,0.383,-8.698,0.0865,0.738,0.122,81.611
1032,Sound,0.651,0.598,-7.266,0.0408,0.664,0.135,98.999
1033,Take Care,0.55,0.142,-11.025,0.027,0.885,0.111,95.328
1034,Pyramids,0.4,0.65,-6.104,0.0466,0.0118,0.791,107.989
1035,Die For You,0.587,0.514,-7.182,0.0763,0.105,0.147,133.881
1036,Young Dumb & Broke,0.798,0.539,-6.351,0.0421,0.199,0.165,136.949
1037,PRIDE.,0.665,0.535,-7.056,0.0572,0.0786,0.154,138.842
1038,Dead,0.583,0.7,-4.969,0.211,0.4,0.183,103.072
1039,Childs Play,0.746,0.475,-11.243,0.113,0.0175,0.197,80.006
1040,March Madness,0.603,0.562,-7.221,0.348,0.255,0.1,180.362
1041,"Bitch, Don’t Kill My Vibe",0.587,0.698,-8.948,0.0943,0.0152,0.442,133.954
1042,m.A.A.d city,0.487,0.729,-6.815,0.271,0.0538,0.44,91.048
1043,All Hands on Deck,0.796,0.523,-4.339,0.0498,0.399,0.213,96.972
1044,Fetish (feat. Gucci Mane),0.708,0.618,-4.424,0.0592,0.0204,0.062,123.013
1045,The Motto,0.766,0.442,-8.558,0.356,0.000107,0.111,201.8
1046,Caroline,0.946,0.396,-8.458,0.476,0.272,0.129,120.091
1047,chateau,0.667,0.635,-5.761,0.0518,0.0503,0.367,98.011
1048,bodyache,0.646,0.657,-5.3,0.0628,0.145,0.459,139.99
1049,begin again,0.598,0.565,-7.764,0.0471,0.0108,0.307,92.126
1050,heartsigh,0.611,0.632,-7.979,0.0304,0.00827,0.0538,138.974
1051,No Option,0.575,0.734,-4.949,0.057,0.0757,0.241,83.986
1052,Marvins Room,0.492,0.26,-17.341,0.0921,0.646,0.0705,111.519
1053,R.I.C.O. (feat. Drake),0.727,0.599,-6.941,0.327,0.317,0.219,167.909
1054,SENTIMENTAL,0.775,0.756,-5.513,0.058,0.279,0.399,118.019
1055,"Channa Mereya (From ""Ae Dil Hai Mushkil"")",0.476,0.788,-4.821,0.0446,0.237,0.106,90.066
1056,Manchala,0.365,0.649,-5.295,0.0408,0.151,0.121,78.398
1057,Shubhaarambh,0.484,0.545,-6.607,0.0485,0.2,0.188,114.989
1058,Say It (feat. Tove Lo),0.598,0.532,-6.833,0.0295,0.0668,0.0617,74.963
1059,Party Monster,0.573,0.63,-8.389,0.105,0.189,0.259,77.525
1060,Often,0.572,0.631,-9.836,0.0476,0.222,0.135,134.078
1061,Around,0.727,0.473,-7.935,0.0499,0.807,0.132,102.835
1062,Good For You,0.619,0.574,-4.925,0.0286,0.499,0.125,85.843
1063,How Long,0.849,0.581,-5.243,0.0767,0.189,0.0805,110.008
1064,Havana,0.768,0.517,-4.323,0.0312,0.186,0.104,104.992
1065,Candy Paint,0.765,0.688,-5.566,0.0841,0.633,0.0734,90.013
1066,Jungle - Original Mix,0.808,0.849,-3.463,0.0352,0.00392,0.035,105.006
1067,That's What You Get,0.528,0.831,-3.607,0.0429,9.43e-05,0.141,131.094
1068,Happy Little Pill,0.567,0.593,-7.127,0.0375,0.000848,0.114,91.703
1069,Sumthin',0.749,0.507,-5.944,0.0343,0.517,0.154,113.924
1070,Are You That Somebody (feat. Xtatic),0.718,0.319,-8.699,0.0366,0.907,0.137,118.167
1071,Living Like That,0.882,0.571,-11.684,0.17,0.0491,0.152,123.996
1072,Rap God,0.708,0.843,-2.66,0.314,0.397,0.799,148.14
1073,"III. Telegraph Ave. (""Oakland"" by Lloyd)",0.516,0.718,-8.571,0.257,0.15,0.167,129.857
1074,Bonfire,0.508,0.763,-5.674,0.303,0.0627,0.347,161.59
1075,Heartbeat,0.8,0.569,-6.843,0.119,0.00545,0.0542,119.954
1076,Freaks And Geeks,0.667,0.873,-5.605,0.314,0.124,0.0725,81.052
1077,Poetic Justice,0.779,0.572,-9.985,0.378,0.157,0.246,135.956
1078,I Got You,0.609,0.887,-4.749,0.0507,0.0504,0.09,97.99
1079,Royals,0.636,0.436,-9.524,0.139,0.112,0.135,84.804
1080,Ring (feat. Kehlani),0.767,0.543,-7.881,0.103,0.049,0.115,106.029
1081,Leave That Bitch Alone,0.762,0.658,-3.423,0.136,0.358,0.0885,130.003
1082,"Top Off (feat. JAY Z, Future & Beyoncé)",0.573,0.591,-6.715,0.331,0.0107,0.455,86.721
1083,Pop Off (feat. Casanova),0.549,0.86,-3.836,0.25,9.46e-05,0.208,93.048
1084,The Humma Song,0.721,0.65,-6.95,0.136,0.0115,0.34,130.491
1085,Chandelier,0.513,0.272,-11.21,0.0318,0.823,0.112,75.997
1086,While We're Young,0.649,0.791,-6.013,0.193,0.104,0.108,128.023
1087,Sober,0.699,0.601,-6.48,0.0304,0.0972,0.562,98.04
1088,idontwannabeyouanymore,0.483,0.412,-8.461,0.0402,0.737,0.116,170.163
1089,As If It's Your Last,0.786,0.853,-2.687,0.0816,0.0688,0.0759,125.034
1090,"City Of Stars - From ""La La Land"" Soundtrack",0.492,0.116,-15.15,0.0379,0.899,0.0889,111.787
1091,Blue,0.609,0.706,-7.275,0.0852,0.0595,0.056,124.989
1092,Will Last Forever,0.553,0.442,-5.385,0.0332,0.564,0.37,141.546
1093,Sunday Best,0.878,0.525,-6.832,0.0578,0.183,0.0714,112.022
1094,My Heart Went Oops,0.962,0.412,-11.288,0.608,0.12,0.0904,121.037
1095,death bed (coffee for your head),0.726,0.431,-8.765,0.135,0.731,0.696,144.026
1096,Kolors,0.718,0.403,-11.064,0.205,0.263,0.228,129.582
1097,Magic In The Hamptons (feat. Lil Yachty),0.769,0.479,-5.339,0.0385,0.66,0.0914,96.051
1098,La Vie En Rose,0.475,0.149,-11.429,0.0395,0.844,0.14,95.423
1099,Stay,0.613,0.16,-11.187,0.0357,0.828,0.108,104.603
1100,Reggaetón Lento (Remix),0.623,0.909,-3.079,0.0758,0.158,0.0972,93.984
1101,Mi Gente (feat. Beyoncé),0.705,0.714,-6.39,0.0792,0.0249,0.253,104.996
1102,Gasolina,0.857,0.801,-6.499,0.0618,0.332,0.0789,96.009
1103,Échame La Culpa,0.733,0.897,-3.652,0.0389,0.0391,0.117,96.006
1104,La Bicicleta,0.745,0.944,-3.959,0.134,0.21,0.333,179.991
1105,Vente Pa' Ca (feat. Maluma),0.663,0.92,-4.07,0.226,0.00431,0.101,99.935
1106,Danza Kuduro,0.4,0.915,-4.89,0.28,0.0846,0.0503,88.917
1107,Despacito,0.655,0.797,-4.787,0.153,0.198,0.067,177.928
1108,Corazón (feat. Nego do Borel),0.722,0.738,-6.073,0.247,0.328,0.198,198.075
1109,Sin Pijama,0.791,0.745,-3.695,0.0464,0.354,0.104,94.014
1110,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",0.842,0.801,-4.167,0.228,0.157,0.0642,95.881
1111,Shaky Shaky,0.899,0.626,-4.228,0.292,0.076,0.0631,88.007
1112,Havana (feat. Young Thug),0.765,0.523,-4.333,0.03,0.184,0.132,104.988
1113,Livin' la Vida Loca,0.425,0.954,-3.756,0.0476,0.00411,0.0555,178.043
1114,Bailando,0.792,0.787,-6.012,0.0975,0.207,0.308,97.993
1115,Con Calma,0.737,0.86,-2.652,0.0593,0.11,0.0574,93.989
1116,X,0.594,0.749,-5.298,0.056,0.0338,0.3,179.968
1117,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",0.792,0.895,-3.112,0.0589,0.165,0.0501,94.968
1118,El Perdón,0.628,0.69,-5.828,0.0511,0.446,0.112,179.911
1119,Havana - Remix,0.751,0.579,-4.036,0.0321,0.398,0.133,105.031
1120,EL BAÑO (feat. Bad Bunny),0.719,0.842,-3.562,0.0383,0.132,0.105,90.017
1121,La Cintura,0.706,0.844,-4.054,0.0737,0.0222,0.355,100.005
1122,Por Favor - Spanglish Version,0.759,0.76,-5.427,0.0706,0.188,0.0607,98.029
1123,Zumba,0.729,0.894,-3.494,0.0397,0.00205,0.128,124.992
1124,Ai Se Eu Te Pego! - Ao Vivo,0.645,0.853,-5.394,0.0674,0.0251,0.161,96.09
1125,Dura,0.783,0.84,-3.416,0.051,0.174,0.412,95.001
1126,Machika,0.641,0.837,-3.356,0.368,0.0481,0.0897,211.974
1127,Dinero,0.721,0.881,-2.528,0.342,0.41,0.292,127.759
1128,RITMO (Bad Boys For Life),0.721,0.716,-7.037,0.0657,0.0334,0.237,104.994
1129,Señorita,0.759,0.548,-6.049,0.029,0.0392,0.0828,116.967
1130,My Oh My (feat. DaBaby),0.724,0.491,-6.024,0.0296,0.018,0.0887,105.046
1131,Liar,0.74,0.498,-6.684,0.0456,0.0169,0.319,98.016
1132,Shameless,0.377,0.651,-5.437,0.0589,0.0197,0.174,129.607
1133,Felices los 4,0.766,0.756,-5.861,0.132,0.213,0.349,94.027
1134,Mask Off,0.833,0.434,-8.795,0.431,0.0102,0.165,150.062
1135,HUMBLE.,0.908,0.621,-6.638,0.102,0.000282,0.0958,150.011
1136,DNA.,0.638,0.523,-6.664,0.357,0.00454,0.0842,139.913
1137,One Dance,0.792,0.625,-5.609,0.0536,0.00776,0.329,103.967
1138,Not Nice,0.598,0.496,-9.309,0.0804,0.0253,0.12,128.06
1139,VENI VIDI VICI,0.7,0.929,-2.558,0.319,0.0572,0.276,105.364
1140,Eureka (Feat. Zion.T),0.736,0.806,-2.709,0.328,0.0298,0.0847,119.936
1141,Aquaman,0.699,0.87,-5.216,0.232,0.0856,0.0507,96.945
1142,Me Like Yuh,0.715,0.831,-6.161,0.0729,0.223,0.132,100.006
1143,Gucci,0.306,0.75,-3.772,0.0742,0.00667,0.166,94.652
1144,Lie,0.547,0.764,-5.837,0.0319,0.00372,0.209,94.059
1145,I NEED U,0.486,0.88,-3.097,0.0706,0.0215,0.24,158.043
1146,RUN,0.554,0.878,-3.02,0.0513,0.00146,0.0998,132.889
1147,EPILOGUE: Young Forever,0.591,0.802,-4.227,0.3,0.0492,0.123,88.063
1148,No More Dream,0.609,0.863,-5.198,0.368,0.0111,0.439,167.959
1149,N.O,0.605,0.918,-3.832,0.141,0.041,0.384,146.958
1150,BANG BANG BANG,0.694,0.832,-3.038,0.0598,0.0192,0.355,135.011
1151,Roll Deep,0.845,0.843,-3.178,0.217,0.00511,0.331,102.107
1152,200%,0.853,0.638,-4.911,0.0536,0.379,0.27,102.06
1153,링가링가(RINGA LINGA),0.584,0.845,-3.03,0.0659,0.0858,0.125,141.013
1154,BAE BAE,0.687,0.63,-4.914,0.0401,0.0084,0.208,140.011
1155,Freal Luv (feat. Chanyeol & Tinashe),0.644,0.814,-5.934,0.0668,0.164,0.213,145.041
1156,Give Love,0.793,0.705,-4.536,0.0695,0.332,0.0751,95.989
1157,King Kunta,0.884,0.657,-4.569,0.0977,0.00589,0.154,107.059
1158,Come On Eileen,0.45,0.658,-7.064,0.0472,0.648,0.264,106.799
1159,Smells Like Teen Spirit,0.502,0.912,-4.556,0.0564,2.55e-05,0.106,116.761
1160,Heroes - 1999 Remaster,0.478,0.774,-6.977,0.0292,0.000265,0.191,112.577
1161,Daydream,0.473,0.376,-15.901,0.0322,0.634,0.108,86.901
1162,Asleep - 2008 Remaster,0.51,0.255,-15.903,0.0291,0.883,0.0696,115.115
1163,Butterfly,0.448,0.776,-4.498,0.0571,0.0149,0.12,149.806
1164,GOOD BOY,0.745,0.825,-3.162,0.0352,0.000875,0.0828,95.001
1165,It's Time,0.656,0.884,-4.748,0.0372,0.0162,0.145,105.009
1166,Hate,0.68,0.904,-3.871,0.146,0.0592,0.443,149.924
1167,Back To Black,0.49,0.725,-3.304,0.0392,0.123,0.0983,123.28
1168,Believer,0.772,0.775,-4.388,0.112,0.0417,0.226,124.978
1169,Issues,0.722,0.417,-6.825,0.0618,0.39,0.0612,113.965
1170,All Time Low,0.617,0.567,-4.188,0.0828,0.0584,0.0933,90.246
1171,Now Or Never,0.66,0.575,-4.934,0.0367,0.115,0.131,110.091
1172,I'm the One,0.599,0.667,-4.267,0.0367,0.0533,0.134,80.984
1173,Faded,0.841,0.631,-8.755,0.241,0.0196,0.323,95.075
1174,Rack City,0.928,0.326,-10.943,0.372,0.0428,0.19,98.958
1175,Animals - Original Mix,0.675,0.868,-6.36,0.0392,0.00107,0.374,128.007
1176,Fight Night,0.874,0.706,-5.132,0.207,0.182,0.334,89.968
1177,0 To 100 / The Catch Up,0.559,0.716,-3.964,0.39,0.737,0.252,176.618
1178,Ni**as In Paris,0.788,0.859,-5.542,0.315,0.127,0.348,140.027
1179,Bugatti,0.6,0.592,-4.947,0.0545,0.0191,0.0955,130.205
1180,Gas Pedal,0.845,0.54,-7.864,0.127,0.0299,0.12,97.516
1181,6 Foot 7 Foot,0.365,0.751,-5.429,0.304,0.000707,0.318,79.119
1182,No Flex Zone,0.93,0.508,-6.1,0.13,0.00787,0.0855,120.05
1183,Gold Digger,0.629,0.696,-5.572,0.348,0.0195,0.0554,93.034
1184,All I Need (One Mo Drank) (feat. K Camp),0.8,0.478,-7.874,0.181,0.427,0.134,135.957
1185,Black Beatles,0.794,0.632,-6.163,0.0649,0.142,0.128,145.926
1186,Starboy,0.681,0.594,-7.028,0.282,0.165,0.134,186.054
1187,Forever,0.457,0.906,-2.278,0.342,0.249,0.182,104.02
1188,Only,0.573,0.495,-7.245,0.592,0.405,0.0969,179.196
1189,Sun Mere Humsafar,0.493,0.533,-6.549,0.0276,0.745,0.132,95.044
1190,Badri Ki Dulhania,0.742,0.954,-3.355,0.12,0.104,0.0831,128.03
1191,Loge Tamma Tamma Loge,0.725,0.842,-5.208,0.0503,0.0519,0.103,122.967
1192,How People Move,0.812,0.833,-3.529,0.083,0.307,0.0511,121.923
1193,Feel,0.497,0.507,-8.075,0.0585,0.214,0.0948,119.432
1194,RUMOR,0.726,0.758,-3.343,0.178,0.0488,0.0881,88.992
1195,Oh NaNa (Hidden. HUR YOUNG JI),0.756,0.922,-2.683,0.0539,0.0615,0.0723,100.005
1196,"Me, Myself & I",0.757,0.672,-6.524,0.0955,0.0186,0.158,111.996
1197,"Lose Yourself - From ""8 Mile"" Soundtrack",0.692,0.744,-4.565,0.257,0.00868,0.359,171.374
1198,'Till I Collapse,0.548,0.847,-3.237,0.186,0.0622,0.0816,171.447
1199,Almost Famous,0.537,0.961,-1.498,0.295,0.0253,0.332,82.44
1200,We Made You,0.924,0.853,-1.203,0.0792,0.107,0.129,114.003
1201,Beautiful,0.727,0.696,-4.472,0.0706,0.251,0.0726,132.077
1202,Crack A Bottle,0.516,0.874,-2.571,0.186,0.0864,0.173,169.561
1203,My Name Is,0.846,0.676,-6.155,0.33,0.0449,0.112,85.437
1204,Jumpman,0.852,0.553,-7.286,0.187,0.0559,0.332,142.079
1205,Best I Ever Had,0.427,0.861,-4.874,0.376,0.219,0.277,161.776
1206,No Frauds,0.867,0.558,-6.975,0.258,0.0884,0.541,139.061
1207,21st Century Girl,0.716,0.906,-3.539,0.0717,0.00423,0.0547,101.028
1208,호르몬 전쟁 War of Hormone,0.612,0.993,-1.895,0.24,0.116,0.307,98.004
1209,PLAYING WITH FIRE,0.707,0.758,-4.511,0.0917,0.0399,0.141,97.037
1210,STAY,0.628,0.433,-6.808,0.0383,0.569,0.104,88.074
1211,BOOMBAYAH,0.658,0.836,-3.282,0.0549,0.00264,0.507,124.969
1212,無限的我 무한적아; LIMITLESS,0.614,0.747,-5.655,0.0743,0.00934,0.0337,78.216
1213,On It (feat. DJ Wegun),0.558,0.703,-4.912,0.325,0.202,0.0931,174.731
1214,REALLY REALLY,0.765,0.769,-3.16,0.0595,0.167,0.0854,103.006
1215,F**k With U,0.735,0.635,-6.008,0.111,0.0863,0.0928,97.956
1216,Slide (feat. Frank Ocean & Migos),0.736,0.795,-3.299,0.0545,0.498,0.254,104.066
1217,Litty (feat. Tory Lanez),0.592,0.701,-4.014,0.0858,0.0451,0.327,129.501
1218,Strip That Down,0.874,0.497,-5.484,0.0562,0.22,0.0761,106.023
1219,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",0.893,0.745,-3.105,0.0571,0.0642,0.0943,101.018
1220,There's Nothing Holdin' Me Back,0.857,0.8,-4.035,0.0583,0.381,0.0913,121.996
1221,Slow Hands,0.728,0.426,-6.69,0.0509,0.0142,0.0546,85.908
1222,Pon de Replay,0.779,0.64,-8.415,0.159,0.000155,0.101,99.019
1223,A Little Party Never Killed Nobody (All We Got),0.763,0.653,-5.05,0.149,0.00876,0.0854,130.025
1224,Come Back To Me,0.65,0.868,-3.988,0.084,0.000836,0.245,87.961
1225,Issues,0.67,0.415,-6.855,0.0786,0.39,0.0617,114.212
1226,Saturday Saturday,0.847,0.938,-4.615,0.0974,0.149,0.107,130.02
1227,Tu Meri,0.679,0.688,-5.522,0.0293,0.0773,0.704,127.951
1228,Let's Nacho,0.742,0.947,-3.749,0.0321,0.0906,0.0721,130.043
1229,"The Breakup Song (From ""Ae Dil Hai Mushkil"")",0.818,0.93,-2.982,0.247,0.33,0.658,113.988
1230,"Cutiepie (From ""Ae Dil Hai Mushkil"")",0.799,0.929,-3.231,0.0668,0.253,0.24,127.999
1231,Danza Kuduro (feat. Don Omar),0.706,0.89,-6.575,0.0847,0.0855,0.0465,130.051
1232,Mambo No. 5 (A Little Bit of...),0.607,0.802,-6.849,0.403,0.107,0.305,174.201
1233,Umbrella,0.583,0.829,-4.603,0.134,0.00864,0.0426,174.028
1234,Sweet Dreams (Are Made of This) - Remastered,0.692,0.711,-7.498,0.0317,0.225,0.12,125.135
1235,Hips Don't Lie (feat. Wyclef Jean),0.778,0.824,-5.892,0.0712,0.284,0.405,100.024
1236,We No Speak Americano - Radio Edit,0.905,0.783,-5.056,0.0498,0.0566,0.154,125.019
1237,Say My Name,0.522,0.676,-3.571,0.16,0.274,0.134,67.427
1238,Gangsta's Paradise (feat. L.V.),0.641,0.63,-6.393,0.0521,0.0372,0.4,79.955
1239,Ignition - Remix,0.778,0.549,-6.144,0.0473,0.0549,0.0724,133.041
1240,Shake It Off,0.648,0.785,-5.414,0.165,0.0561,0.148,160.02
1241,I Want You Back,0.66,0.632,-7.028,0.0308,0.475,0.283,98.272
1242,Moves Like Jagger - Studio Recording From The Voice Performance,0.722,0.758,-4.477,0.0471,0.0111,0.308,128.047
1243,"Footloose - From ""Footloose"" Soundtrack",0.564,0.911,-5.39,0.0536,0.159,0.118,173.938
1244,"Nashe Si Chadh Gayi (From ""Befikre"")",0.8,0.785,-5.202,0.0516,0.108,0.24,96.968
1245,Ding Dang,0.818,0.762,-4.51,0.0473,0.0718,0.0401,113.034
1246,Samjhawan,0.65,0.482,-8.667,0.0281,0.293,0.0811,106.994
1247,"Love You Zindagi (From ""Dear Zindagi"")",0.688,0.701,-7.505,0.0298,0.06,0.271,110.019
1248,"Soch Na Sake (From ""Airlift"")",0.498,0.622,-7.404,0.0329,0.552,0.182,151.954
1249,Sanam Re,0.576,0.664,-6.608,0.0394,0.346,0.147,111.998
1250,"Gerua (From ""Dilwale"")",0.376,0.668,-7.269,0.0497,0.635,0.294,87.457
1251,Bang Bang,0.703,0.678,-8.644,0.0417,0.0478,0.496,120.051
1252,"Jee Karda (From ""Badlapur)",0.547,0.705,-7.873,0.0356,0.157,0.109,140.008
1253,"Apni To Jaise Taise - From ""Laawaris""",0.52,0.819,-7.526,0.103,0.136,0.0461,108.322
1254,"Kabhi Kabhi Mere Dil Mein - From ""Kabhi Kabhie""",0.492,0.264,-13.1,0.0308,0.941,0.241,109.057
1255,"Rang Barse Bheege Chunarwali - From ""Silsila""",0.648,0.5,-12.391,0.29,0.849,0.1,120.444
1256,"Jooma Chumma De De - From ""Hum""",0.383,0.894,-7.408,0.192,0.62,0.715,112.868
1257,"Khaike Paan Banaras Wala - From ""Don""",0.611,0.544,-10.821,0.2,0.742,0.197,141.209
1258,"Le Jayenge Le Jayenge - From ""Chor Machaye Shor""",0.42,0.914,-8.076,0.0871,0.811,0.114,79.085
1259,"Mere Sapnon Ki Rani - From ""Aradhana""",0.517,0.657,-8.451,0.0456,0.925,0.26,119.077
1260,"O Mere Dil Ke Chain - From ""Mere Jeevan Saathi""",0.461,0.378,-13.273,0.0307,0.873,0.0836,109.019
1261,"Roop Tera Mastana - From ""Aradhana""",0.451,0.53,-8.787,0.095,0.668,0.234,83.351
1262,Crazy for You (Yeh Mera Dil),0.868,0.744,-4.414,0.144,0.0104,0.142,125.979
1263,Chura Liya Hai Tumne Jo Dil Ko,0.559,0.318,-11.106,0.0317,0.857,0.11,80.242
1264,Chaiyya Chaiyya,0.786,0.579,-14.913,0.142,0.186,0.118,90.012
1265,"Gulabi Ankhen - From ""The Train""",0.575,0.746,-6.524,0.0695,0.667,0.352,107.875
1266,Dheere Dheere Se (feat. RashidAli & Skofniks),0.649,0.738,-5.52,0.0654,0.274,0.317,83.989
1267,Chura Ke Dil Mera,0.613,0.696,-9.486,0.0504,0.136,0.053,122.056
1268,"Main Shair To Nahin - From ""Bobby""",0.295,0.472,-12.074,0.0406,0.835,0.134,144.17
1269,Apni To Jaise Taise - With Dialogue,0.64,0.68,-9.297,0.0533,0.0568,0.0713,108.497
1270,Roop Tera Mastana,0.713,0.685,-13.374,0.0371,0.0815,0.0842,101.912
1271,Kyon,0.726,0.664,-6.674,0.0331,0.636,0.0964,121.923
1272,"Meherbaan (From ""Bang Bang"")",0.591,0.531,-8.677,0.0472,0.629,0.499,80.971
1273,Never Be Like You (feat. Kai),0.54,0.59,-4.359,0.0528,0.446,0.14,119.878
1274,The Hills,0.585,0.564,-7.063,0.0515,0.0671,0.135,113.003
1275,Wrongest Way,0.636,0.675,-4.798,0.0524,0.0075,0.0707,151.007
1276,Bulleya,0.552,0.769,-4.504,0.0465,0.497,0.112,86.957
1277,Microphone Killa (feat. Merkules),0.747,0.659,-9.158,0.262,0.0185,0.117,97.043
1278,Needed Me,0.671,0.314,-8.091,0.244,0.11,0.0825,110.898
1279,Wicked Games,0.659,0.606,-5.204,0.0313,0.00984,0.359,114.071
1280,Beautiful Liar,0.764,0.751,-3.74,0.0703,0.00554,0.164,91.977
1281,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",0.66,0.372,-6.025,0.0314,0.417,0.0954,119.946
1282,Wild Thoughts (feat. Rihanna & Bryson Tiller),0.671,0.672,-3.094,0.0688,0.0329,0.118,97.979
1283,Slow Hands,0.735,0.423,-6.652,0.0459,0.011,0.0553,85.899
1284,Slide (feat. Frank Ocean & Migos),0.736,0.795,-3.299,0.0545,0.498,0.254,104.066
1285,Fallin',0.653,0.609,-7.519,0.037,0.263,0.233,95.982
